"GEO_ID","NAME","B25077_001E","B25077_001M"
"id","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)"
"0500000US13259","Stewart County, Georgia","49200","8519"
"0500000US13261","Sumter County, Georgia","95700","9231"
"0500000US13263","Talbot County, Georgia","86400","7014"
"0500000US13265","Taliaferro County, Georgia","80200","13532"
"0500000US13267","Tattnall County, Georgia","89200","9335"
"0500000US13269","Taylor County, Georgia","83600","9944"
"0500000US13271","Telfair County, Georgia","64600","8628"
"0500000US13273","Terrell County, Georgia","92100","16669"
"0500000US13275","Thomas County, Georgia","146800","8528"
"0500000US13277","Tift County, Georgia","118100","9814"
"0500000US13279","Toombs County, Georgia","95300","10884"
"0500000US13281","Towns County, Georgia","230500","12064"
"0500000US13283","Treutlen County, Georgia","69400","6242"
"0500000US13285","Troup County, Georgia","136700","6315"
"0500000US13287","Turner County, Georgia","79700","13225"
"0500000US13289","Twiggs County, Georgia","65100","11359"
"0500000US13291","Union County, Georgia","196500","9998"
"0500000US13293","Upson County, Georgia","93300","7785"
"0500000US13295","Walker County, Georgia","120600","5452"
"0500000US13297","Walton County, Georgia","190300","5759"
"0500000US13299","Ware County, Georgia","83100","7933"
"0500000US13301","Warren County, Georgia","66200","10208"
"0500000US13303","Washington County, Georgia","84800","3703"
"0500000US13305","Wayne County, Georgia","105400","8256"
"0500000US13307","Webster County, Georgia","65700","8387"
"0500000US13309","Wheeler County, Georgia","58800","14458"
"0500000US13311","White County, Georgia","176300","9090"
"0500000US13313","Whitfield County, Georgia","133400","4198"
"0500000US13315","Wilcox County, Georgia","61800","8437"
"0500000US13317","Wilkes County, Georgia","87200","5756"
"0500000US13319","Wilkinson County, Georgia","70700","6262"
"0500000US13321","Worth County, Georgia","98700","6709"
"0500000US15001","Hawaii County, Hawaii","350000","7278"
"0500000US15003","Honolulu County, Hawaii","678200","3924"
"0500000US15005","Kalawao County, Hawaii","-","**"
"0500000US15007","Kauai County, Hawaii","570700","14774"
"0500000US15009","Maui County, Hawaii","633500","11626"
"0500000US16001","Ada County, Idaho","270800","3549"
"0500000US16003","Adams County, Idaho","215500","15371"
"0500000US16005","Bannock County, Idaho","160000","2920"
"0500000US16007","Bear Lake County, Idaho","149800","10908"
"0500000US16009","Benewah County, Idaho","167000","6405"
"0500000US16011","Bingham County, Idaho","160100","4540"
"0500000US16013","Blaine County, Idaho","428900","36450"
"0500000US16015","Boise County, Idaho","232300","21702"
"0500000US16017","Bonner County, Idaho","254200","12465"
"0500000US16019","Bonneville County, Idaho","181200","4150"
"0500000US16021","Boundary County, Idaho","205000","19748"
"0500000US16023","Butte County, Idaho","128900","17436"
"0500000US16025","Camas County, Idaho","183300","48614"
"0500000US16027","Canyon County, Idaho","178300","3827"
"0500000US16029","Caribou County, Idaho","145900","9747"
"0500000US16031","Cassia County, Idaho","162100","6270"
"0500000US16033","Clark County, Idaho","98100","42363"
"0500000US16035","Clearwater County, Idaho","155900","7058"
"0500000US16037","Custer County, Idaho","191600","29807"
"0500000US16039","Elmore County, Idaho","153800","6828"
"0500000US16041","Franklin County, Idaho","211900","16769"
"0500000US16043","Fremont County, Idaho","169900","9569"
"0500000US16045","Gem County, Idaho","168700","5233"
"0500000US16047","Gooding County, Idaho","157800","7733"
"0500000US16049","Idaho County, Idaho","173200","9698"
"0500000US16051","Jefferson County, Idaho","203700","12620"
"0500000US16053","Jerome County, Idaho","164600","8940"
"0500000US16055","Kootenai County, Idaho","260300","6078"
"0500000US16057","Latah County, Idaho","228200","7647"
"0500000US16059","Lemhi County, Idaho","177000","17391"
"0500000US16061","Lewis County, Idaho","132300","9444"
"0500000US16063","Lincoln County, Idaho","145600","8223"
"0500000US16065","Madison County, Idaho","219100","9690"
"0500000US16067","Minidoka County, Idaho","149600","6302"
"0500000US16069","Nez Perce County, Idaho","191500","7121"
"0500000US16071","Oneida County, Idaho","167100","12278"
"0500000US16073","Owyhee County, Idaho","147800","12779"
"0500000US16075","Payette County, Idaho","165600","12123"
"0500000US16077","Power County, Idaho","151300","10640"
"0500000US16079","Shoshone County, Idaho","127900","9523"
"0500000US16081","Teton County, Idaho","346600","21152"
"0500000US16083","Twin Falls County, Idaho","166800","4280"
"0500000US16085","Valley County, Idaho","314800","23143"
"0500000US16087","Washington County, Idaho","148900","11991"
"0500000US17001","Adams County, Illinois","127800","4174"
"0500000US17003","Alexander County, Illinois","56000","5393"
"0500000US17005","Bond County, Illinois","119700","9909"
"0500000US17007","Boone County, Illinois","153400","5343"
"0500000US17009","Brown County, Illinois","96200","8362"
"0500000US17011","Bureau County, Illinois","111700","3156"
"0500000US17013","Calhoun County, Illinois","121000","9563"
"0500000US17015","Carroll County, Illinois","106100","5066"
"0500000US17017","Cass County, Illinois","80800","3496"
"0500000US17019","Champaign County, Illinois","162100","2649"
"0500000US17021","Christian County, Illinois","90900","3701"
"0500000US17023","Clark County, Illinois","92500","5485"
"0500000US17025","Clay County, Illinois","84500","5594"
"0500000US17027","Clinton County, Illinois","146200","5325"
"0500000US17029","Coles County, Illinois","100500","4365"
"0500000US17031","Cook County, Illinois","246600","993"
"0500000US17033","Crawford County, Illinois","87800","3741"
"0500000US17035","Cumberland County, Illinois","105800","8001"
"0500000US17037","DeKalb County, Illinois","173100","2673"
"0500000US17039","De Witt County, Illinois","99500","6313"
"0500000US17041","Douglas County, Illinois","111400","4440"
"0500000US17043","DuPage County, Illinois","308500","2277"
"0500000US17045","Edgar County, Illinois","82800","3541"
"0500000US17047","Edwards County, Illinois","79300","4628"
"0500000US17049","Effingham County, Illinois","143600","5440"
"0500000US17051","Fayette County, Illinois","88300","4109"
"0500000US17053","Ford County, Illinois","98300","3960"
"0500000US17055","Franklin County, Illinois","76100","2665"
"0500000US17057","Fulton County, Illinois","88600","2389"
"0500000US17059","Gallatin County, Illinois","73900","5945"
"0500000US17061","Greene County, Illinois","81000","3739"
"0500000US17063","Grundy County, Illinois","199300","4981"
"0500000US17065","Hamilton County, Illinois","93500","14185"
"0500000US17067","Hancock County, Illinois","85600","3295"
"0500000US17069","Hardin County, Illinois","80500","7042"
"0500000US17071","Henderson County, Illinois","92000","6552"
"0500000US17073","Henry County, Illinois","119200","3347"
"0500000US17075","Iroquois County, Illinois","102800","3534"
"0500000US17077","Jackson County, Illinois","108600","4522"
"0500000US17079","Jasper County, Illinois","99500","8360"
"0500000US17081","Jefferson County, Illinois","96700","4819"
"0500000US17083","Jersey County, Illinois","147900","10429"
"0500000US17085","Jo Daviess County, Illinois","149100","6870"
"0500000US17087","Johnson County, Illinois","109500","9435"
"0500000US17089","Kane County, Illinois","238300","2636"
"0500000US17091","Kankakee County, Illinois","147900","3195"
"0500000US17093","Kendall County, Illinois","235600","5836"
"0500000US17095","Knox County, Illinois","83000","1987"
"0500000US17097","Lake County, Illinois","265100","2736"
"0500000US17099","LaSalle County, Illinois","127200","3184"
"0500000US17101","Lawrence County, Illinois","78400","5307"
"0500000US17103","Lee County, Illinois","119900","4185"
"0500000US17105","Livingston County, Illinois","109400","3825"
"0500000US17107","Logan County, Illinois","103200","4310"
"0500000US17109","McDonough County, Illinois","91800","4683"
"0500000US17111","McHenry County, Illinois","224500","2142"
"0500000US17113","McLean County, Illinois","167000","1910"
"0500000US17115","Macon County, Illinois","98400","2038"
"0500000US17117","Macoupin County, Illinois","100600","3272"
"0500000US17119","Madison County, Illinois","135600","2506"
"0500000US17121","Marion County, Illinois","77900","2540"
"0500000US17123","Marshall County, Illinois","104900","4092"
"0500000US17125","Mason County, Illinois","83000","4104"
"0500000US17127","Massac County, Illinois","83600","3662"
"0500000US17129","Menard County, Illinois","146900","8864"
"0500000US17131","Mercer County, Illinois","107600","5065"
"0500000US17133","Monroe County, Illinois","211300","6066"
"0500000US17135","Montgomery County, Illinois","84100","4185"
"0500000US17137","Morgan County, Illinois","110100","4926"
"0500000US17139","Moultrie County, Illinois","107400","6119"
"0500000US17141","Ogle County, Illinois","146900","3729"
"0500000US17143","Peoria County, Illinois","129800","2997"
"0500000US17145","Perry County, Illinois","86500","4959"
"0500000US17147","Piatt County, Illinois","138600","7185"
"0500000US17149","Pike County, Illinois","85400","4339"
"0500000US17151","Pope County, Illinois","93000","19857"
"0500000US17153","Pulaski County, Illinois","61300","6227"
"0500000US17155","Putnam County, Illinois","126800","7632"
"0500000US17157","Randolph County, Illinois","110200","4813"
"0500000US17159","Richland County, Illinois","89600","5753"
"0500000US17161","Rock Island County, Illinois","119400","1812"
"0500000US17163","St. Clair County, Illinois","128000","2973"
"0500000US17165","Saline County, Illinois","73800","3751"
"0500000US17167","Sangamon County, Illinois","141200","2012"
"0500000US17169","Schuyler County, Illinois","86600","8186"
"0500000US17171","Scott County, Illinois","89200","7414"
"0500000US17173","Shelby County, Illinois","96500","6944"
"0500000US17175","Stark County, Illinois","87700","5967"
"0500000US17177","Stephenson County, Illinois","97800","3289"
"0500000US17179","Tazewell County, Illinois","142000","2806"
"0500000US17181","Union County, Illinois","109900","7720"
"0500000US17183","Vermilion County, Illinois","79900","2168"
"0500000US17185","Wabash County, Illinois","82800","3807"
"0500000US17187","Warren County, Illinois","83900","2317"
"0500000US17189","Washington County, Illinois","113500","3948"
"0500000US17191","Wayne County, Illinois","86400","4168"
"0500000US17193","White County, Illinois","71500","3930"
"0500000US17195","Whiteside County, Illinois","106700","3869"
"0500000US17197","Will County, Illinois","232000","1465"
"0500000US17199","Williamson County, Illinois","114900","4190"
"0500000US17201","Winnebago County, Illinois","120400","1571"
"0500000US17203","Woodford County, Illinois","168700","5582"
"0500000US18001","Adams County, Indiana","129300","6316"
"0500000US18003","Allen County, Indiana","129300","1724"
"0500000US18005","Bartholomew County, Indiana","153500","5053"
"0500000US18007","Benton County, Indiana","92500","4872"
"0500000US18009","Blackford County, Indiana","70600","4319"
"0500000US18011","Boone County, Indiana","233700","7176"
"0500000US18013","Brown County, Indiana","191700","8819"
"0500000US18015","Carroll County, Indiana","131700","5381"
"0500000US18017","Cass County, Indiana","89300","3049"
"0500000US18019","Clark County, Indiana","142800","2921"
"0500000US18021","Clay County, Indiana","101400","5398"
"0500000US18023","Clinton County, Indiana","111500","5954"
"0500000US18025","Crawford County, Indiana","91900","8161"
"0500000US18027","Daviess County, Indiana","130000","8644"
"0500000US18029","Dearborn County, Indiana","170400","4080"
"0500000US18031","Decatur County, Indiana","134400","6447"
"0500000US18033","DeKalb County, Indiana","124300","4829"
"0500000US18035","Delaware County, Indiana","93600","2474"
"0500000US18037","Dubois County, Indiana","156500","7139"
"0500000US18039","Elkhart County, Indiana","144300","2657"
"0500000US18041","Fayette County, Indiana","81900","3569"
"0500000US18043","Floyd County, Indiana","171400","3305"
"0500000US18045","Fountain County, Indiana","103000","5757"
"0500000US18047","Franklin County, Indiana","160200","4353"
"0500000US18049","Fulton County, Indiana","103600","6837"
"0500000US18051","Gibson County, Indiana","116100","5348"
"0500000US18053","Grant County, Indiana","92700","3654"
"0500000US18055","Greene County, Indiana","97600","4045"
"0500000US18057","Hamilton County, Indiana","263300","3573"
"0500000US18059","Hancock County, Indiana","169300","2901"
"0500000US18061","Harrison County, Indiana","151900","5305"
"0500000US18063","Hendricks County, Indiana","191700","3560"
"0500000US18065","Henry County, Indiana","100400","3872"
"0500000US18067","Howard County, Indiana","109500","3143"
"0500000US18069","Huntington County, Indiana","107200","4330"
"0500000US18071","Jackson County, Indiana","125300","6090"
"0500000US18073","Jasper County, Indiana","159700","3756"
"0500000US18075","Jay County, Indiana","91400","6258"
"0500000US18077","Jefferson County, Indiana","132900","7868"
"0500000US18079","Jennings County, Indiana","109800","5396"
"0500000US18081","Johnson County, Indiana","164600","2897"
"0500000US18083","Knox County, Indiana","96800","5880"
"0500000US18085","Kosciusko County, Indiana","150000","4172"
"0500000US18087","LaGrange County, Indiana","195900","13455"
"0500000US18089","Lake County, Indiana","149500","1735"
"0500000US18091","LaPorte County, Indiana","132600","4115"
"0500000US18093","Lawrence County, Indiana","117400","5134"
"0500000US18095","Madison County, Indiana","97300","1953"
"0500000US18097","Marion County, Indiana","136700","1217"
"0500000US18099","Marshall County, Indiana","138700","5201"
"0500000US18101","Martin County, Indiana","117100","10303"
"0500000US18103","Miami County, Indiana","88700","3467"
"0500000US18105","Monroe County, Indiana","175600","4407"
"0500000US18107","Montgomery County, Indiana","125700","4139"
"0500000US18109","Morgan County, Indiana","160700","3399"
"0500000US18111","Newton County, Indiana","118400","6673"
