metro_code,metro_name,metro_pop,metro_apps,metro_type,variable_name,total_count,loan,denied,is_reliable,reliable_note,odds_ratio
27660,"Jennings, LA",31441.0,99,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
27660,"Jennings, LA",31441.0,99,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
27660,"Jennings, LA",31441.0,99,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
29380,"Lake City, FL",69968.0,247,Micropolitan Statistical Area,Black,7.0,7.0,0.0,False,Not enough variance in variables,0.0
29380,"Lake City, FL",69968.0,247,Micropolitan Statistical Area,Latino,18.0,17.0,1.0,False,Not enough variance in variables,0.3
29380,"Lake City, FL",69968.0,247,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,Not enough variance in variables,0.0
29380,"Lake City, FL",69968.0,247,Micropolitan Statistical Area,AAPI,6.0,6.0,0.0,False,Not enough variance in variables,0.0
37120,"Ozark, AL",49277.0,92,Micropolitan Statistical Area,Black,4.0,4.0,0.0,False,No results,
37120,"Ozark, AL",49277.0,92,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
37120,"Ozark, AL",49277.0,92,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
37120,"Ozark, AL",49277.0,92,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
40460,"Rockingham, NC",44997.0,145,Micropolitan Statistical Area,Black,14.0,11.0,3.0,False,No results,
40460,"Rockingham, NC",44997.0,145,Micropolitan Statistical Area,Latino,9.0,8.0,1.0,False,No results,
40460,"Rockingham, NC",44997.0,145,Micropolitan Statistical Area,Native American,3.0,3.0,0.0,False,No results,
40460,"Rockingham, NC",44997.0,145,Micropolitan Statistical Area,AAPI,2.0,1.0,1.0,False,No results,
38820,"Port Angeles, WA",75392.0,480,Micropolitan Statistical Area,Black,3.0,3.0,0.0,False,No results,
38820,"Port Angeles, WA",75392.0,480,Micropolitan Statistical Area,Latino,17.0,17.0,0.0,False,No results,
38820,"Port Angeles, WA",75392.0,480,Micropolitan Statistical Area,Native American,6.0,6.0,0.0,False,No results,
38820,"Port Angeles, WA",75392.0,480,Micropolitan Statistical Area,AAPI,15.0,12.0,3.0,False,No results,
37660,"Parsons, KS",20119.0,33,Micropolitan Statistical Area,Black,2.0,1.0,1.0,False,No results,
37660,"Parsons, KS",20119.0,33,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
37660,"Parsons, KS",20119.0,33,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
37660,"Parsons, KS",20119.0,33,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
15580,"Butte-Silver Bow, MT",34770.0,231,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
15580,"Butte-Silver Bow, MT",34770.0,231,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
15580,"Butte-Silver Bow, MT",34770.0,231,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
15580,"Butte-Silver Bow, MT",34770.0,231,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
36580,"Oneonta, NY",59972.0,212,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
36580,"Oneonta, NY",59972.0,212,Micropolitan Statistical Area,Latino,5.0,5.0,0.0,False,No results,
36580,"Oneonta, NY",59972.0,212,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
36580,"Oneonta, NY",59972.0,212,Micropolitan Statistical Area,AAPI,4.0,4.0,0.0,False,No results,
11220,"Amsterdam, NY",49302.0,154,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
11220,"Amsterdam, NY",49302.0,154,Micropolitan Statistical Area,Latino,8.0,6.0,2.0,False,No results,
11220,"Amsterdam, NY",49302.0,154,Micropolitan Statistical Area,Native American,1.0,0.0,1.0,False,No results,
11220,"Amsterdam, NY",49302.0,154,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
13780,"Binghamton, NY",241874.0,1070,Metropolitan Statistical Area,Black,19.0,15.0,4.0,False,No results,
13780,"Binghamton, NY",241874.0,1070,Metropolitan Statistical Area,Latino,23.0,23.0,0.0,False,No results,
13780,"Binghamton, NY",241874.0,1070,Metropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
13780,"Binghamton, NY",241874.0,1070,Metropolitan Statistical Area,AAPI,34.0,28.0,6.0,False,No results,
18660,"Cortland, NY",47865.0,179,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
18660,"Cortland, NY",47865.0,179,Micropolitan Statistical Area,Latino,3.0,3.0,0.0,False,No results,
18660,"Cortland, NY",47865.0,179,Micropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
18660,"Cortland, NY",47865.0,179,Micropolitan Statistical Area,AAPI,4.0,4.0,0.0,False,No results,
33180,"Middlesborough, KY",26791.0,28,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
33180,"Middlesborough, KY",26791.0,28,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
33180,"Middlesborough, KY",26791.0,28,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
33180,"Middlesborough, KY",26791.0,28,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
16380,"Celina, OH",40884.0,131,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
16380,"Celina, OH",40884.0,131,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
16380,"Celina, OH",40884.0,131,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
16380,"Celina, OH",40884.0,131,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
30900,"Logansport, IN",37880.0,150,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
30900,"Logansport, IN",37880.0,150,Micropolitan Statistical Area,Latino,21.0,17.0,4.0,False,No results,
30900,"Logansport, IN",37880.0,150,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
30900,"Logansport, IN",37880.0,150,Micropolitan Statistical Area,AAPI,5.0,5.0,0.0,False,No results,
41400,"Salem, OH",103190.0,502,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
41400,"Salem, OH",103190.0,502,Micropolitan Statistical Area,Latino,3.0,2.0,1.0,False,No results,
41400,"Salem, OH",103190.0,502,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
41400,"Salem, OH",103190.0,502,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
24220,"Grand Forks, ND-MN",101745.0,678,Metropolitan Statistical Area,Black,4.0,4.0,0.0,False,No results,
24220,"Grand Forks, ND-MN",101745.0,678,Metropolitan Statistical Area,Latino,10.0,9.0,1.0,False,No results,
24220,"Grand Forks, ND-MN",101745.0,678,Metropolitan Statistical Area,Native American,7.0,6.0,1.0,False,No results,
24220,"Grand Forks, ND-MN",101745.0,678,Metropolitan Statistical Area,AAPI,11.0,10.0,1.0,False,No results,
47540,"Wapakoneta, OH",45729.0,284,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
47540,"Wapakoneta, OH",45729.0,284,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
47540,"Wapakoneta, OH",45729.0,284,Micropolitan Statistical Area,Native American,3.0,2.0,1.0,False,No results,
47540,"Wapakoneta, OH",45729.0,284,Micropolitan Statistical Area,AAPI,4.0,2.0,2.0,False,No results,
36980,"Owensboro, KY",118477.0,903,Metropolitan Statistical Area,Black,10.0,9.0,1.0,False,No results,
36980,"Owensboro, KY",118477.0,903,Metropolitan Statistical Area,Latino,10.0,8.0,2.0,False,No results,
36980,"Owensboro, KY",118477.0,903,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
36980,"Owensboro, KY",118477.0,903,Metropolitan Statistical Area,AAPI,32.0,29.0,3.0,False,No results,
31580,"Madisonville, KY",45331.0,133,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
31580,"Madisonville, KY",45331.0,133,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
31580,"Madisonville, KY",45331.0,133,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
31580,"Madisonville, KY",45331.0,133,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
12860,"Batavia, NY",57808.0,237,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
12860,"Batavia, NY",57808.0,237,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
12860,"Batavia, NY",57808.0,237,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
12860,"Batavia, NY",57808.0,237,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
46540,"Utica-Rome, NY",292016.0,1273,Metropolitan Statistical Area,Black,16.0,11.0,5.0,False,Not enough variance in variables,2.6
46540,"Utica-Rome, NY",292016.0,1273,Metropolitan Statistical Area,Latino,21.0,20.0,1.0,False,Not enough variance in variables,0.4
46540,"Utica-Rome, NY",292016.0,1273,Metropolitan Statistical Area,Native American,2.0,2.0,0.0,False,Not enough variance in variables,0.0
46540,"Utica-Rome, NY",292016.0,1273,Metropolitan Statistical Area,AAPI,36.0,31.0,5.0,False,Not enough variance in variables,2.2
27460,"Jamestown-Dunkirk-Fredonia, NY",128496.0,511,Micropolitan Statistical Area,Black,5.0,5.0,0.0,False,No results,
27460,"Jamestown-Dunkirk-Fredonia, NY",128496.0,511,Micropolitan Statistical Area,Latino,25.0,23.0,2.0,False,No results,
27460,"Jamestown-Dunkirk-Fredonia, NY",128496.0,511,Micropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
27460,"Jamestown-Dunkirk-Fredonia, NY",128496.0,511,Micropolitan Statistical Area,AAPI,6.0,6.0,0.0,False,No results,
38460,"Plattsburgh, NY",80583.0,253,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
38460,"Plattsburgh, NY",80583.0,253,Micropolitan Statistical Area,Latino,4.0,4.0,0.0,False,No results,
38460,"Plattsburgh, NY",80583.0,253,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
38460,"Plattsburgh, NY",80583.0,253,Micropolitan Statistical Area,AAPI,6.0,6.0,0.0,False,No results,
23380,"Fremont, OH",59029.0,232,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
23380,"Fremont, OH",59029.0,232,Micropolitan Statistical Area,Latino,10.0,10.0,0.0,False,No results,
23380,"Fremont, OH",59029.0,232,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
23380,"Fremont, OH",59029.0,232,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
47620,"Warren, PA",39756.0,198,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
47620,"Warren, PA",39756.0,198,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
47620,"Warren, PA",39756.0,198,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
47620,"Warren, PA",39756.0,198,Micropolitan Statistical Area,AAPI,3.0,2.0,1.0,False,No results,
24100,"Gloversville, NY",53646.0,202,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
24100,"Gloversville, NY",53646.0,202,Micropolitan Statistical Area,Latino,5.0,4.0,1.0,False,No results,
24100,"Gloversville, NY",53646.0,202,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
24100,"Gloversville, NY",53646.0,202,Micropolitan Statistical Area,AAPI,4.0,4.0,0.0,False,No results,
26460,"Hudson, NY",60371.0,310,Micropolitan Statistical Area,Black,6.0,6.0,0.0,False,No results,
26460,"Hudson, NY",60371.0,310,Micropolitan Statistical Area,Latino,8.0,6.0,2.0,False,No results,
26460,"Hudson, NY",60371.0,310,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
26460,"Hudson, NY",60371.0,310,Micropolitan Statistical Area,AAPI,12.0,12.0,0.0,False,No results,
41780,"Sandusky, OH",74780.0,480,Micropolitan Statistical Area,Black,10.0,9.0,1.0,False,No results,
41780,"Sandusky, OH",74780.0,480,Micropolitan Statistical Area,Latino,5.0,5.0,0.0,False,No results,
41780,"Sandusky, OH",74780.0,480,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
41780,"Sandusky, OH",74780.0,480,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
35940,"Norwalk, OH",58339.0,264,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
35940,"Norwalk, OH",58339.0,264,Micropolitan Statistical Area,Latino,8.0,7.0,1.0,False,No results,
35940,"Norwalk, OH",58339.0,264,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
35940,"Norwalk, OH",58339.0,264,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
21300,"Elmira, NY",84895.0,493,Metropolitan Statistical Area,Black,7.0,5.0,2.0,False,No results,
21300,"Elmira, NY",84895.0,493,Metropolitan Statistical Area,Latino,12.0,10.0,2.0,False,No results,
21300,"Elmira, NY",84895.0,493,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
21300,"Elmira, NY",84895.0,493,Metropolitan Statistical Area,AAPI,12.0,12.0,0.0,False,No results,
12180,"Auburn, NY",77425.0,267,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
12180,"Auburn, NY",77425.0,267,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
12180,"Auburn, NY",77425.0,267,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
12180,"Auburn, NY",77425.0,267,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
24020,"Glens Falls, NY",125892.0,704,Metropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
24020,"Glens Falls, NY",125892.0,704,Metropolitan Statistical Area,Latino,10.0,9.0,1.0,False,No results,
24020,"Glens Falls, NY",125892.0,704,Metropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
24020,"Glens Falls, NY",125892.0,704,Metropolitan Statistical Area,AAPI,9.0,9.0,0.0,False,No results,
28580,"Key West, FL",75798.0,549,Micropolitan Statistical Area,Black,5.0,3.0,2.0,False,No results,
28580,"Key West, FL",75798.0,549,Micropolitan Statistical Area,Latino,92.0,76.0,16.0,False,No results,
28580,"Key West, FL",75798.0,549,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
28580,"Key West, FL",75798.0,549,Micropolitan Statistical Area,AAPI,4.0,4.0,0.0,False,No results,
30140,"Lebanon, PA",139729.0,948,Metropolitan Statistical Area,Black,7.0,7.0,0.0,False,Not enough variance in variables,0.0
30140,"Lebanon, PA",139729.0,948,Metropolitan Statistical Area,Latino,66.0,57.0,9.0,False,Not enough variance in variables,3.7
30140,"Lebanon, PA",139729.0,948,Metropolitan Statistical Area,Native American,2.0,1.0,1.0,False,Not enough variance in variables,41.8
30140,"Lebanon, PA",139729.0,948,Metropolitan Statistical Area,AAPI,47.0,44.0,3.0,False,Not enough variance in variables,1.3
22300,"Findlay, OH",75837.0,750,Micropolitan Statistical Area,Black,15.0,15.0,0.0,False,Not enough variance in variables,0.0
22300,"Findlay, OH",75837.0,750,Micropolitan Statistical Area,Latino,29.0,28.0,1.0,False,Not enough variance in variables,1.9
22300,"Findlay, OH",75837.0,750,Micropolitan Statistical Area,Native American,2.0,1.0,1.0,False,Not enough variance in variables,168.7
22300,"Findlay, OH",75837.0,750,Micropolitan Statistical Area,AAPI,15.0,14.0,1.0,False,Not enough variance in variables,2.7
27060,"Ithaca, NY",102642.0,387,Metropolitan Statistical Area,Black,4.0,4.0,0.0,False,Not enough variance in variables,0.0
27060,"Ithaca, NY",102642.0,387,Metropolitan Statistical Area,Latino,10.0,9.0,1.0,False,Not enough variance in variables,0.3
27060,"Ithaca, NY",102642.0,387,Metropolitan Statistical Area,Native American,2.0,1.0,1.0,False,Not enough variance in variables,4701421.5
27060,"Ithaca, NY",102642.0,387,Metropolitan Statistical Area,AAPI,29.0,28.0,1.0,False,Not enough variance in variables,66.1
34620,"Muncie, IN",115020.0,662,Metropolitan Statistical Area,Black,14.0,11.0,3.0,False,No results,
34620,"Muncie, IN",115020.0,662,Metropolitan Statistical Area,Latino,7.0,6.0,1.0,False,No results,
34620,"Muncie, IN",115020.0,662,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
34620,"Muncie, IN",115020.0,662,Metropolitan Statistical Area,AAPI,19.0,16.0,3.0,False,No results,
36460,"Olean, NY",77121.0,231,Micropolitan Statistical Area,Black,4.0,4.0,0.0,False,No results,
36460,"Olean, NY",77121.0,231,Micropolitan Statistical Area,Latino,3.0,1.0,2.0,False,No results,
36460,"Olean, NY",77121.0,231,Micropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
36460,"Olean, NY",77121.0,231,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
31660,"Malone, NY",50477.0,116,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
31660,"Malone, NY",50477.0,116,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
31660,"Malone, NY",50477.0,116,Micropolitan Statistical Area,Native American,1.0,0.0,1.0,False,No results,
31660,"Malone, NY",50477.0,116,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
42380,"Sayre, PA",60963.0,292,Micropolitan Statistical Area,Black,2.0,0.0,2.0,False,No results,
42380,"Sayre, PA",60963.0,292,Micropolitan Statistical Area,Latino,4.0,4.0,0.0,False,No results,
42380,"Sayre, PA",60963.0,292,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
42380,"Sayre, PA",60963.0,292,Micropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
39020,"Portsmouth, OH",76040.0,295,Micropolitan Statistical Area,Black,3.0,3.0,0.0,False,No results,
39020,"Portsmouth, OH",76040.0,295,Micropolitan Statistical Area,Latino,3.0,3.0,0.0,False,No results,
39020,"Portsmouth, OH",76040.0,295,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
39020,"Portsmouth, OH",76040.0,295,Micropolitan Statistical Area,AAPI,4.0,4.0,0.0,False,No results,
25880,"Hillsdale, MI",45757.0,241,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
25880,"Hillsdale, MI",45757.0,241,Micropolitan Statistical Area,Latino,3.0,3.0,0.0,False,No results,
25880,"Hillsdale, MI",45757.0,241,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
25880,"Hillsdale, MI",45757.0,241,Micropolitan Statistical Area,AAPI,3.0,2.0,1.0,False,No results,
35860,"North Vernon, IN",27710.0,107,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
35860,"North Vernon, IN",27710.0,107,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
35860,"North Vernon, IN",27710.0,107,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
35860,"North Vernon, IN",27710.0,107,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
35660,"Niles, MI",154133.0,1239,Metropolitan Statistical Area,Black,36.0,30.0,6.0,False,Not enough variance in variables,3.2
35660,"Niles, MI",154133.0,1239,Metropolitan Statistical Area,Latino,42.0,40.0,2.0,False,Not enough variance in variables,1.1
35660,"Niles, MI",154133.0,1239,Metropolitan Statistical Area,Native American,11.0,11.0,0.0,False,Not enough variance in variables,0.0
35660,"Niles, MI",154133.0,1239,Metropolitan Statistical Area,AAPI,36.0,36.0,0.0,False,Not enough variance in variables,0.0
