fips_state_code,fips_county_code,county_name,state_name,cbsa_code,cbsa_title,csa_code,csa_title,metro_type,metro_code,metro_name,metro_pop,metro_percentile,metro_type_def
72,107,Orocovis Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,109,Patillas Municipio, Puerto Rico,25020,"Guayama, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,25020,"Guayama, PR",75623.0,0,1
72,111,Peñuelas Municipio, Puerto Rico,49500,"Yauco, PR",434,"Ponce-Yauco-Coamo, PR",Metropolitan Statistical Area,49500,"Yauco, PR",90618.0,0,1
72,113,Ponce Municipio, Puerto Rico,38660,"Ponce, PR",434,"Ponce-Yauco-Coamo, PR",Metropolitan Statistical Area,38660,"Ponce, PR",226117.0,4,1
72,115,Quebradillas Municipio, Puerto Rico,11640,"Arecibo, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,11640,"Arecibo, PR",180567.0,3,1
72,117,Rincón Municipio, Puerto Rico,10380,"Aguadilla-Isabela, PR",,,Metropolitan Statistical Area,10380,"Aguadilla-Isabela, PR",301107.0,5,1
72,119,Río Grande Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,121,Sabana Grande Municipio, Puerto Rico,41900,"San Germán, PR",364,"Mayagüez-San Germán, PR",Metropolitan Statistical Area,41900,"San Germán, PR",125324.0,1,1
72,123,Salinas Municipio, Puerto Rico,17640,"Coco, PR",490,"San Juan-Bayamón, PR",Micropolitan Statistical Area,17640,"Coco, PR",28109.0,111,2
72,125,San Germán Municipio, Puerto Rico,41900,"San Germán, PR",364,"Mayagüez-San Germán, PR",Metropolitan Statistical Area,41900,"San Germán, PR",125324.0,1,1
72,129,San Lorenzo Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,131,San Sebastián Municipio, Puerto Rico,10380,"Aguadilla-Isabela, PR",,,Metropolitan Statistical Area,10380,"Aguadilla-Isabela, PR",301107.0,5,1
72,133,Santa Isabel Municipio, Puerto Rico,42180,"Santa Isabel, PR",434,"Ponce-Yauco-Coamo, PR",Micropolitan Statistical Area,42180,"Santa Isabel, PR",21757.0,111,2
72,135,Toa Alta Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,137,Toa Baja Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,139,Trujillo Alto Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,141,Utuado Municipio, Puerto Rico,10380,"Aguadilla-Isabela, PR",,,Metropolitan Statistical Area,10380,"Aguadilla-Isabela, PR",301107.0,5,1
72,143,Vega Alta Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,145,Vega Baja Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,147,Vieques Municipio, Puerto Rico,,,,,No Metro Area,,,,000,4
72,149,Villalba Municipio, Puerto Rico,38660,"Ponce, PR",434,"Ponce-Yauco-Coamo, PR",Metropolitan Statistical Area,38660,"Ponce, PR",226117.0,4,1
72,151,Yabucoa Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,153,Yauco Municipio, Puerto Rico,49500,"Yauco, PR",434,"Ponce-Yauco-Coamo, PR",Metropolitan Statistical Area,49500,"Yauco, PR",90618.0,0,1
78,010,,,,,,,No Metro Area,,,,000,4
78,020,,,,,,,No Metro Area,,,,000,4
,,,,,,,,No Metro Area,,,,000,4
01,001,Autauga County, Alabama,33860,"Montgomery, AL",388,"Montgomery-Selma-Alexander City, AL",Metropolitan Statistical Area,33860,"Montgomery, AL",373544.0,6,1
01,003,Baldwin County, Alabama,19300,"Daphne-Fairhope-Foley, AL",380,"Mobile-Daphne-Fairhope, AL",Metropolitan Statistical Area,19300,"Daphne-Fairhope-Foley, AL",212830.0,4,1
01,005,Barbour County, Alabama,21640,"Eufaula, AL-GA",,,Micropolitan Statistical Area,21640,"Eufaula, AL-GA",27650.0,111,2
01,007,Bibb County, Alabama,13820,"Birmingham-Hoover, AL",142,"Birmingham-Hoover-Talladega, AL",Metropolitan Statistical Area,13820,"Birmingham-Hoover, AL",1085330.0,8,1
01,009,Blount County, Alabama,13820,"Birmingham-Hoover, AL",142,"Birmingham-Hoover-Talladega, AL",Metropolitan Statistical Area,13820,"Birmingham-Hoover, AL",1085330.0,8,1
01,011,Bullock County, Alabama,,,,,No Metro Area,,,,000,4
01,013,Butler County, Alabama,,,,,No Metro Area,,,,000,4
01,015,Calhoun County, Alabama,11500,"Anniston-Oxford, AL",,,Metropolitan Statistical Area,11500,"Anniston-Oxford, AL",114618.0,1,1
01,017,Chambers County, Alabama,29300,"LaGrange, GA-AL",122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Micropolitan Statistical Area,29300,"LaGrange, GA-AL",103579.0,111,2
01,019,Cherokee County, Alabama,,,,,No Metro Area,,,,000,4
01,021,Chilton County, Alabama,13820,"Birmingham-Hoover, AL",142,"Birmingham-Hoover-Talladega, AL",Metropolitan Statistical Area,13820,"Birmingham-Hoover, AL",1085330.0,8,1
01,023,Choctaw County, Alabama,,,,,No Metro Area,,,,000,4
01,025,Clarke County, Alabama,,,,,No Metro Area,,,,000,4
01,027,Clay County, Alabama,,,,,No Metro Area,,,,000,4
01,029,Cleburne County, Alabama,,,,,No Metro Area,,,,000,4
01,031,Coffee County, Alabama,21460,"Enterprise, AL",,,Micropolitan Statistical Area,21460,"Enterprise, AL",51662.0,111,2
01,033,Colbert County, Alabama,22520,"Florence-Muscle Shoals, AL",,,Metropolitan Statistical Area,22520,"Florence-Muscle Shoals, AL",147327.0,2,1
01,035,Conecuh County, Alabama,,,,,No Metro Area,,,,000,4
01,037,Coosa County, Alabama,10760,"Alexander City, AL",388,"Montgomery-Selma-Alexander City, AL",Micropolitan Statistical Area,10760,"Alexander City, AL",51298.0,111,2
01,039,Covington County, Alabama,,,,,No Metro Area,,,,000,4
01,041,Crenshaw County, Alabama,,,,,No Metro Area,,,,000,4
01,043,Cullman County, Alabama,18980,"Cullman, AL",142,"Birmingham-Hoover-Talladega, AL",Micropolitan Statistical Area,18980,"Cullman, AL",82853.0,111,2
01,045,Dale County, Alabama,37120,"Ozark, AL",222,"Dothan-Ozark, AL",Micropolitan Statistical Area,37120,"Ozark, AL",49277.0,111,2
01,047,Dallas County, Alabama,42820,"Selma, AL",388,"Montgomery-Selma-Alexander City, AL",Micropolitan Statistical Area,42820,"Selma, AL",39149.0,111,2
01,049,DeKalb County, Alabama,22840,"Fort Payne, AL",497,"Scottsboro-Fort Payne, AL",Micropolitan Statistical Area,22840,"Fort Payne, AL",71310.0,111,2
01,051,Elmore County, Alabama,33860,"Montgomery, AL",388,"Montgomery-Selma-Alexander City, AL",Metropolitan Statistical Area,33860,"Montgomery, AL",373544.0,6,1
01,053,Escambia County, Alabama,12120,"Atmore, AL",426,"Pensacola-Ferry Pass, FL-AL",Micropolitan Statistical Area,12120,"Atmore, AL",37057.0,111,2
01,055,Etowah County, Alabama,23460,"Gadsden, AL",,,Metropolitan Statistical Area,23460,"Gadsden, AL",102748.0,0,1
01,057,Fayette County, Alabama,,,,,No Metro Area,,,,000,4
01,059,Franklin County, Alabama,,,,,No Metro Area,,,,000,4
01,061,Geneva County, Alabama,20020,"Dothan, AL",222,"Dothan-Ozark, AL",Metropolitan Statistical Area,20020,"Dothan, AL",148252.0,2,1
01,063,Greene County, Alabama,46220,"Tuscaloosa, AL",,,Metropolitan Statistical Area,46220,"Tuscaloosa, AL",250681.0,4,1
01,065,Hale County, Alabama,46220,"Tuscaloosa, AL",,,Metropolitan Statistical Area,46220,"Tuscaloosa, AL",250681.0,4,1
01,067,Henry County, Alabama,20020,"Dothan, AL",222,"Dothan-Ozark, AL",Metropolitan Statistical Area,20020,"Dothan, AL",148252.0,2,1
01,069,Houston County, Alabama,20020,"Dothan, AL",222,"Dothan-Ozark, AL",Metropolitan Statistical Area,20020,"Dothan, AL",148252.0,2,1
01,071,Jackson County, Alabama,42460,"Scottsboro, AL",497,"Scottsboro-Fort Payne, AL",Micropolitan Statistical Area,42460,"Scottsboro, AL",51852.0,111,2
01,073,Jefferson County, Alabama,13820,"Birmingham-Hoover, AL",142,"Birmingham-Hoover-Talladega, AL",Metropolitan Statistical Area,13820,"Birmingham-Hoover, AL",1085330.0,8,1
01,075,Lamar County, Alabama,,,,,No Metro Area,,,,000,4
01,077,Lauderdale County, Alabama,22520,"Florence-Muscle Shoals, AL",,,Metropolitan Statistical Area,22520,"Florence-Muscle Shoals, AL",147327.0,2,1
01,079,Lawrence County, Alabama,19460,"Decatur, AL",290,"Huntsville-Decatur, AL",Metropolitan Statistical Area,19460,"Decatur, AL",152271.0,2,1
01,081,Lee County, Alabama,12220,"Auburn-Opelika, AL",194,"Columbus-Auburn-Opelika, GA-AL",Metropolitan Statistical Area,12220,"Auburn-Opelika, AL",161152.0,3,1
01,083,Limestone County, Alabama,26620,"Huntsville, AL",290,"Huntsville-Decatur, AL",Metropolitan Statistical Area,26620,"Huntsville, AL",457003.0,6,1
01,085,Lowndes County, Alabama,33860,"Montgomery, AL",388,"Montgomery-Selma-Alexander City, AL",Metropolitan Statistical Area,33860,"Montgomery, AL",373544.0,6,1
01,087,Macon County, Alabama,,,,,No Metro Area,,,,000,4
01,089,Madison County, Alabama,26620,"Huntsville, AL",290,"Huntsville-Decatur, AL",Metropolitan Statistical Area,26620,"Huntsville, AL",457003.0,6,1
01,091,Marengo County, Alabama,,,,,No Metro Area,,,,000,4
01,093,Marion County, Alabama,,,,,No Metro Area,,,,000,4
01,095,Marshall County, Alabama,10700,"Albertville, AL",,,Micropolitan Statistical Area,10700,"Albertville, AL",95643.0,111,2
01,097,Mobile County, Alabama,33660,"Mobile, AL",380,"Mobile-Daphne-Fairhope, AL",Metropolitan Statistical Area,33660,"Mobile, AL",430655.0,6,1
01,099,Monroe County, Alabama,,,,,No Metro Area,,,,000,4
01,101,Montgomery County, Alabama,33860,"Montgomery, AL",388,"Montgomery-Selma-Alexander City, AL",Metropolitan Statistical Area,33860,"Montgomery, AL",373544.0,6,1
01,103,Morgan County, Alabama,19460,"Decatur, AL",290,"Huntsville-Decatur, AL",Metropolitan Statistical Area,19460,"Decatur, AL",152271.0,2,1
01,105,Perry County, Alabama,,,,,No Metro Area,,,,000,4
01,107,Pickens County, Alabama,46220,"Tuscaloosa, AL",,,Metropolitan Statistical Area,46220,"Tuscaloosa, AL",250681.0,4,1
01,109,Pike County, Alabama,45980,"Troy, AL",,,Micropolitan Statistical Area,45980,"Troy, AL",33333.0,111,2
01,111,Randolph County, Alabama,,,,,No Metro Area,,,,000,4
01,113,Russell County, Alabama,17980,"Columbus, GA-AL",194,"Columbus-Auburn-Opelika, GA-AL",Metropolitan Statistical Area,17980,"Columbus, GA-AL",319402.0,5,1
01,115,St. Clair County, Alabama,13820,"Birmingham-Hoover, AL",142,"Birmingham-Hoover-Talladega, AL",Metropolitan Statistical Area,13820,"Birmingham-Hoover, AL",1085330.0,8,1
01,117,Shelby County, Alabama,13820,"Birmingham-Hoover, AL",142,"Birmingham-Hoover-Talladega, AL",Metropolitan Statistical Area,13820,"Birmingham-Hoover, AL",1085330.0,8,1
01,119,Sumter County, Alabama,,,,,No Metro Area,,,,000,4
01,121,Talladega County, Alabama,45180,"Talladega-Sylacauga, AL",142,"Birmingham-Hoover-Talladega, AL",Micropolitan Statistical Area,45180,"Talladega-Sylacauga, AL",80387.0,111,2
01,123,Tallapoosa County, Alabama,10760,"Alexander City, AL",388,"Montgomery-Selma-Alexander City, AL",Micropolitan Statistical Area,10760,"Alexander City, AL",51298.0,111,2
01,125,Tuscaloosa County, Alabama,46220,"Tuscaloosa, AL",,,Metropolitan Statistical Area,46220,"Tuscaloosa, AL",250681.0,4,1
01,127,Walker County, Alabama,27530,"Jasper, AL",142,"Birmingham-Hoover-Talladega, AL",Micropolitan Statistical Area,27530,"Jasper, AL",64110.0,111,2
01,129,Washington County, Alabama,33660,"Mobile, AL",380,"Mobile-Daphne-Fairhope, AL",Metropolitan Statistical Area,33660,"Mobile, AL",430655.0,6,1
01,131,Wilcox County, Alabama,,,,,No Metro Area,,,,000,4
01,133,Winston County, Alabama,,,,,No Metro Area,,,,000,4
02,068,Denali Borough, Alaska,,,,,No Metro Area,,,,000,4
02,090,Fairbanks North Star Borough, Alaska,21820,"Fairbanks, AK",,,Metropolitan Statistical Area,21820,"Fairbanks, AK",99072.0,0,1
02,240,Southeast Fairbanks Census Area, Alaska,,,,,No Metro Area,,,,000,4
04,001,Apache County, Arizona,,,,,No Metro Area,,,,000,4
04,003,Cochise County, Arizona,43420,"Sierra Vista-Douglas, AZ",,,Metropolitan Statistical Area,43420,"Sierra Vista-Douglas, AZ",125867.0,1,1
04,005,Coconino County, Arizona,22380,"Flagstaff, AZ",,,Metropolitan Statistical Area,22380,"Flagstaff, AZ",141274.0,2,1
04,007,Gila County, Arizona,37740,"Payson, AZ",429,"Phoenix-Mesa, AZ",Micropolitan Statistical Area,37740,"Payson, AZ",53546.0,111,2
04,009,Graham County, Arizona,40940,"Safford, AZ",,,Micropolitan Statistical Area,40940,"Safford, AZ",37996.0,111,2
04,013,Maricopa County, Arizona,38060,"Phoenix-Mesa-Chandler, AZ",429,"Phoenix-Mesa, AZ",Metropolitan Statistical Area,38060,"Phoenix-Mesa-Chandler, AZ",4761603.0,9,1
04,015,Mohave County, Arizona,29420,"Lake Havasu City-Kingman, AZ",,,Metropolitan Statistical Area,29420,"Lake Havasu City-Kingman, AZ",207695.0,4,1
04,017,Navajo County, Arizona,43320,"Show Low, AZ",,,Micropolitan Statistical Area,43320,"Show Low, AZ",109270.0,111,2
04,019,Pima County, Arizona,46060,"Tucson, AZ",536,"Tucson-Nogales, AZ",Metropolitan Statistical Area,46060,"Tucson, AZ",1027207.0,8,1
04,021,Pinal County, Arizona,38060,"Phoenix-Mesa-Chandler, AZ",429,"Phoenix-Mesa, AZ",Metropolitan Statistical Area,38060,"Phoenix-Mesa-Chandler, AZ",4761603.0,9,1
04,025,Yavapai County, Arizona,39150,"Prescott Valley-Prescott, AZ",,,Metropolitan Statistical Area,39150,"Prescott Valley-Prescott, AZ",228067.0,4,1
04,027,Yuma County, Arizona,49740,"Yuma, AZ",,,Metropolitan Statistical Area,49740,"Yuma, AZ",209468.0,4,1
05,001,Arkansas County, Arkansas,,,,,No Metro Area,,,,000,4
05,003,Ashley County, Arkansas,,,,,No Metro Area,,,,000,4
05,005,Baxter County, Arkansas,34260,"Mountain Home, AR",,,Micropolitan Statistical Area,34260,"Mountain Home, AR",41427.0,111,2
05,007,Benton County, Arkansas,22220,"Fayetteville-Springdale-Rogers, AR",,,Metropolitan Statistical Area,22220,"Fayetteville-Springdale-Rogers, AR",514259.0,6,1
05,009,Boone County, Arkansas,25460,"Harrison, AR",,,Micropolitan Statistical Area,25460,"Harrison, AR",45143.0,111,2
05,011,Bradley County, Arkansas,,,,,No Metro Area,,,,000,4
05,013,Calhoun County, Arkansas,15780,"Camden, AR",,,Micropolitan Statistical Area,15780,"Camden, AR",29022.0,111,2
05,015,Carroll County, Arkansas,,,,,No Metro Area,,,,000,4
05,017,Chicot County, Arkansas,,,,,No Metro Area,,,,000,4
05,019,Clark County, Arkansas,11660,"Arkadelphia, AR",,,Micropolitan Statistical Area,11660,"Arkadelphia, AR",22386.0,111,2
05,023,Cleburne County, Arkansas,,,,,No Metro Area,,,,000,4
05,025,Cleveland County, Arkansas,38220,"Pine Bluff, AR",340,"Little Rock-North Little Rock, AR",Metropolitan Statistical Area,38220,"Pine Bluff, AR",90865.0,0,1
05,027,Columbia County, Arkansas,31620,"Magnolia, AR",,,Micropolitan Statistical Area,31620,"Magnolia, AR",23776.0,111,2
05,029,Conway County, Arkansas,,,,,No Metro Area,,,,000,4
05,031,Craighead County, Arkansas,27860,"Jonesboro, AR",308,"Jonesboro-Paragould, AR",Metropolitan Statistical Area,27860,"Jonesboro, AR",131241.0,1,1
05,033,Crawford County, Arkansas,22900,"Fort Smith, AR-OK",,,Metropolitan Statistical Area,22900,"Fort Smith, AR-OK",249777.0,4,1
05,035,Crittenden County, Arkansas,32820,"Memphis, TN-MS-AR",368,"Memphis-Forrest City, TN-MS-AR",Metropolitan Statistical Area,32820,"Memphis, TN-MS-AR",1339623.0,8,1
05,037,Cross County, Arkansas,,,,,No Metro Area,,,,000,4
05,039,Dallas County, Arkansas,,,,,No Metro Area,,,,000,4
05,041,Desha County, Arkansas,,,,,No Metro Area,,,,000,4
05,043,Drew County, Arkansas,,,,,No Metro Area,,,,000,4
05,045,Faulkner County, Arkansas,30780,"Little Rock-North Little Rock-Conway, AR",340,"Little Rock-North Little Rock, AR",Metropolitan Statistical Area,30780,"Little Rock-North Little Rock-Conway, AR",737015.0,7,1
05,047,Franklin County, Arkansas,22900,"Fort Smith, AR-OK",,,Metropolitan Statistical Area,22900,"Fort Smith, AR-OK",249777.0,4,1
05,049,Fulton County, Arkansas,,,,,No Metro Area,,,,000,4
05,051,Garland County, Arkansas,26300,"Hot Springs, AR",284,"Hot Springs-Malvern, AR",Metropolitan Statistical Area,26300,"Hot Springs, AR",98555.0,0,1
05,053,Grant County, Arkansas,30780,"Little Rock-North Little Rock-Conway, AR",340,"Little Rock-North Little Rock, AR",Metropolitan Statistical Area,30780,"Little Rock-North Little Rock-Conway, AR",737015.0,7,1
05,055,Greene County, Arkansas,37500,"Paragould, AR",308,"Jonesboro-Paragould, AR",Micropolitan Statistical Area,37500,"Paragould, AR",44937.0,111,2
05,057,Hempstead County, Arkansas,26260,"Hope, AR",,,Micropolitan Statistical Area,26260,"Hope, AR",30193.0,111,2
05,059,Hot Spring County, Arkansas,31680,"Malvern, AR",284,"Hot Springs-Malvern, AR",Micropolitan Statistical Area,31680,"Malvern, AR",33597.0,111,2
05,061,Howard County, Arkansas,,,,,No Metro Area,,,,000,4
05,063,Independence County, Arkansas,12900,"Batesville, AR",,,Micropolitan Statistical Area,12900,"Batesville, AR",54566.0,111,2
05,065,Izard County, Arkansas,,,,,No Metro Area,,,,000,4
05,067,Jackson County, Arkansas,,,,,No Metro Area,,,,000,4
05,069,Jefferson County, Arkansas,38220,"Pine Bluff, AR",340,"Little Rock-North Little Rock, AR",Metropolitan Statistical Area,38220,"Pine Bluff, AR",90865.0,0,1
05,071,Johnson County, Arkansas,,,,,No Metro Area,,,,000,4
05,073,Lafayette County, Arkansas,,,,,No Metro Area,,,,000,4
05,075,Lawrence County, Arkansas,,,,,No Metro Area,,,,000,4
05,077,Lee County, Arkansas,,,,,No Metro Area,,,,000,4
05,079,Lincoln County, Arkansas,38220,"Pine Bluff, AR",340,"Little Rock-North Little Rock, AR",Metropolitan Statistical Area,38220,"Pine Bluff, AR",90865.0,0,1
05,081,Little River County, Arkansas,45500,"Texarkana, TX-AR",,,Metropolitan Statistical Area,45500,"Texarkana, TX-AR",149292.0,2,1
05,083,Logan County, Arkansas,,,,,No Metro Area,,,,000,4
05,085,Lonoke County, Arkansas,30780,"Little Rock-North Little Rock-Conway, AR",340,"Little Rock-North Little Rock, AR",Metropolitan Statistical Area,30780,"Little Rock-North Little Rock-Conway, AR",737015.0,7,1
05,087,Madison County, Arkansas,22220,"Fayetteville-Springdale-Rogers, AR",,,Metropolitan Statistical Area,22220,"Fayetteville-Springdale-Rogers, AR",514259.0,6,1
05,089,Marion County, Arkansas,,,,,No Metro Area,,,,000,4
05,091,Miller County, Arkansas,45500,"Texarkana, TX-AR",,,Metropolitan Statistical Area,45500,"Texarkana, TX-AR",149292.0,2,1
05,093,Mississippi County, Arkansas,14180,"Blytheville, AR",,,Micropolitan Statistical Area,14180,"Blytheville, AR",42126.0,111,2
05,095,Monroe County, Arkansas,,,,,No Metro Area,,,,000,4
05,097,Montgomery County, Arkansas,,,,,No Metro Area,,,,000,4
05,099,Nevada County, Arkansas,26260,"Hope, AR",,,Micropolitan Statistical Area,26260,"Hope, AR",30193.0,111,2
05,101,Newton County, Arkansas,25460,"Harrison, AR",,,Micropolitan Statistical Area,25460,"Harrison, AR",45143.0,111,2
05,103,Ouachita County, Arkansas,15780,"Camden, AR",,,Micropolitan Statistical Area,15780,"Camden, AR",29022.0,111,2
05,107,Phillips County, Arkansas,25760,"Helena-West Helena, AR",,,Micropolitan Statistical Area,25760,"Helena-West Helena, AR",18606.0,111,2
05,109,Pike County, Arkansas,,,,,No Metro Area,,,,000,4
05,111,Poinsett County, Arkansas,27860,"Jonesboro, AR",308,"Jonesboro-Paragould, AR",Metropolitan Statistical Area,27860,"Jonesboro, AR",131241.0,1,1
05,113,Polk County, Arkansas,,,,,No Metro Area,,,,000,4
05,115,Pope County, Arkansas,40780,"Russellville, AR",,,Micropolitan Statistical Area,40780,"Russellville, AR",85225.0,111,2
05,117,Prairie County, Arkansas,,,,,No Metro Area,,,,000,4
05,119,Pulaski County, Arkansas,30780,"Little Rock-North Little Rock-Conway, AR",340,"Little Rock-North Little Rock, AR",Metropolitan Statistical Area,30780,"Little Rock-North Little Rock-Conway, AR",737015.0,7,1
05,121,Randolph County, Arkansas,,,,,No Metro Area,,,,000,4
05,123,St. Francis County, Arkansas,22620,"Forrest City, AR",368,"Memphis-Forrest City, TN-MS-AR",Micropolitan Statistical Area,22620,"Forrest City, AR",25900.0,111,2
05,125,Saline County, Arkansas,30780,"Little Rock-North Little Rock-Conway, AR",340,"Little Rock-North Little Rock, AR",Metropolitan Statistical Area,30780,"Little Rock-North Little Rock-Conway, AR",737015.0,7,1
05,127,Scott County, Arkansas,,,,,No Metro Area,,,,000,4
05,129,Searcy County, Arkansas,,,,,No Metro Area,,,,000,4
05,131,Sebastian County, Arkansas,22900,"Fort Smith, AR-OK",,,Metropolitan Statistical Area,22900,"Fort Smith, AR-OK",249777.0,4,1
