"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"310M500US20740","Eau Claire, WI Metro Area","167406","*****","163694","*****","152928","46","2229","302","508","129","5082","439","374","425","30","28","2543","413","49","48","2494","417","3712","*****","2895","311","74","53","101","142","0","20","7","11","264","114","371","186","196","145","175","107"
"310M500US20780","Edwards, CO Micro Area","54681","*****","38502","*****","36748","28","615","28","110","131","357","205","34","42","0","28","638","266","33","57","605","276","16179","*****","11843","1081","27","45","25","35","0","28","0","28","3955","1068","329","194","100","105","229","161"
"310M500US20820","Effingham, IL Micro Area","34137","*****","33418","*****","32720","24","171","64","30","34","180","68","0","24","0","24","317","97","0","24","317","97","719","*****","408","159","60","66","0","24","0","24","0","24","251","166","0","24","0","24","0","24"
"310M500US20900","El Campo, TX Micro Area","41577","*****","24369","*****","18484","29","5623","134","25","26","142","98","0","29","7","13","88","78","0","29","88","78","17208","*****","15020","544","321","193","0","29","0","29","0","29","1548","464","319","164","134","96","185","148"
"310M500US20940","El Centro, CA Metro Area","180701","*****","28529","*****","19228","93","3882","302","1104","155","2367","187","240","159","114","93","1594","364","11","14","1583","366","152172","*****","98430","2936","607","305","808","310","313","174","69","75","47025","2739","4920","876","2866","635","2054","692"
"310M500US20980","El Dorado, AR Micro Area","39449","*****","37872","*****","23875","180","12883","170","290","70","258","45","0","25","131","178","435","197","8","12","427","195","1577","*****","1326","210","4","8","57","75","0","25","0","25","177","189","13","21","13","21","0","25"
"310M500US21020","Elizabeth City, NC Micro Area","52944","*****","50472","*****","31345","31","17496","292","69","43","513","103","14","23","43","35","992","277","11","17","981","282","2472","*****","1646","254","170","106","0","29","20","31","0","29","231","106","405","229","42","42","363","229"
"310M500US21060","Elizabethtown-Fort Knox, KY Metro Area","150913","*****","143262","*****","120687","103","13674","522","362","105","2539","262","336","44","272","134","5392","591","15","24","5377","590","7651","*****","4484","482","459","307","86","86","63","60","29","34","1358","383","1172","383","307","182","865","353"
"310M500US21120","Elk City, OK Micro Area","22268","*****","19027","*****","16765","60","936","73","495","189","76","89","15","23","47","58","693","187","6","14","687","188","3241","*****","2051","332","8","17","13","27","0","18","0","18","937","357","232","165","98","124","134","98"
"310M500US21140","Elkhart-Goshen, IN Metro Area","204558","*****","171975","*****","152973","178","11054","690","288","111","2147","203","109","85","395","173","5009","756","80","66","4929","753","32583","*****","25568","1152","61","57","191","173","0","28","75","64","5283","1129","1405","384","790","361","615","407"
"310M500US21180","Elkins, WV Micro Area","28930","*****","28651","*****","27710","6","616","98","67","59","160","18","0","22","3","6","95","70","5","10","90","69","279","*****","173","61","4","8","0","22","0","22","0","22","94","58","8","13","8","13","0","22"
"310M500US21220","Elko, NV Micro Area","54156","151","41324","181","36572","189","258","86","3285","182","597","118","79","106","91","83","442","146","25","36","417","140","12832","77","9961","644","13","16","270","127","0","30","0","30","2403","624","185","102","104","80","81","64"
"310M500US21260","Ellensburg, WA Micro Area","45897","*****","41852","*****","38591","34","410","118","259","127","729","191","389","199","21","34","1453","225","0","26","1453","225","4045","*****","2020","340","33","36","26","45","0","26","12","24","1705","340","249","121","172","112","77","74"
"310M500US21300","Elmira, NY Metro Area","84895","*****","82276","*****","73203","83","5011","355","238","129","1135","177","7","12","81","75","2601","399","46","41","2555","399","2619","*****","1563","231","313","200","12","21","0","28","5","8","529","242","197","99","84","66","113","70"
"310M500US21340","El Paso, TX Metro Area","840477","*****","146769","*****","100875","138","24842","622","2315","182","9544","460","1044","253","546","230","7603","789","249","116","7354","782","693708","*****","568158","5180","3123","535","2902","744","911","304","89","99","103799","4907","14726","1466","7182","1066","7544","961"
"310M500US21380","Emporia, KS Micro Area","35888","*****","28704","*****","26047","22","785","116","188","93","688","139","0","22","0","22","996","172","0","22","996","172","7184","*****","6113","293","22","23","72","105","25","37","0","22","486","161","466","259","171","113","295","246"
"310M500US21420","Enid, OK Metro Area","61898","*****","54204","*****","46013","6","1485","323","1044","191","556","136","2103","23","4","6","2999","391","23","34","2976","394","7694","*****","4713","748","12","20","169","131","2","4","71","111","2353","715","374","189","56","46","318","174"
"310M500US21460","Enterprise, AL Micro Area","51662","*****","47899","*****","36239","53","8680","249","601","108","745","138","0","28","57","52","1577","310","9","10","1568","310","3763","*****","2879","368","53","38","39","44","0","28","0","28","639","346","153","148","22","19","131","146"
"310M500US21500","Erie, PA Metro Area","273835","*****","262303","*****","230646","281","18700","627","674","168","4538","270","41","41","805","310","6899","678","193","92","6706","677","11532","*****","6133","681","963","387","47","41","0","24","22","24","2545","639","1822","514","707","270","1115","438"
"310M500US21540","Escanaba, MI Micro Area","36026","*****","35533","*****","33456","29","121","42","706","141","156","45","4","4","4","5","1086","156","31","29","1055","153","493","*****","290","95","0","22","9","19","0","22","0","22","33","37","161","95","86","93","75","55"
"310M500US21580","Española, NM Micro Area","39159","*****","11263","*****","4870","127","173","39","5604","74","189","35","13","15","200","131","214","86","51","43","163","71","27896","*****","15905","1073","78","87","776","318","2","4","0","25","10534","1153","601","206","360","137","241","146"
"310M500US21640","Eufaula, AL-GA Micro Area","27650","180","26528","184","12466","148","13219","267","74","41","289","155","5","9","107","83","368","136","34","34","334","137","1122","20","268","144","35","28","8","13","13","23","0","22","798","148","0","22","0","22","0","22"
"310M500US21660","Eugene-Springfield, OR Metro Area","373340","*****","340231","*****","305453","282","3754","438","3311","429","9936","638","879","141","771","281","16127","896","191","90","15936","909","33109","*****","17649","1085","310","139","821","370","191","104","69","73","10137","1048","3932","679","1740","436","2192","547"
"310M500US21700","Eureka-Arcata, CA Micro Area","135940","*****","120218","*****","101078","161","1336","177","6264","569","4073","320","432","121","177","141","6858","675","56","82","6802","674","15722","*****","7479","811","170","106","582","204","123","118","56","84","5530","779","1782","469","531","268","1251","416"
"310M500US21740","Evanston, WY Micro Area","20479","*****","18609","*****","17923","22","23","24","134","104","32","35","0","22","0","22","497","104","0","22","497","104","1870","*****","1209","297","0","22","11","21","0","22","0","22","420","287","230","147","0","22","230","147"
"310M500US21780","Evansville, IN-KY Metro Area","314960","*****","307506","*****","273310","145","21965","711","418","118","4169","317","328","31","423","224","6893","793","86","63","6807","796","7454","*****","4098","578","173","123","0","28","25","26","16","28","2749","637","393","171","296","161","97","68"
"310M500US21820","Fairbanks, AK Metro Area","99072","*****","91100","*****","69282","88","4236","282","7204","714","3064","259","506","139","134","170","6674","876","127","90","6547","874","7972","*****","5440","570","176","93","645","384","143","121","31","56","972","368","565","246","73","59","492","243"
"310M500US21840","Fairfield, IA Micro Area","18148","*****","17596","*****","14614","82","1293","765","3","5","790","288","0","16","216","156","680","666","0","16","680","666","552","*****","490","52","12","25","0","16","0","16","0","16","36","40","14","27","14","27","0","16"
"310M500US21860","Fairmont, MN Micro Area","19852","*****","18964","*****","18446","13","92","55","28","22","102","77","16","18","5","5","275","96","12","13","263","96","888","*****","671","177","0","14","2","3","0","14","0","14","207","179","8","8","6","7","2","4"
"310M500US21900","Fairmont, WV Micro Area","56355","*****","55622","*****","52118","212","1968","148","203","108","268","82","0","28","322","215","743","207","6","10","737","206","733","*****","630","69","7","11","0","28","0","28","0","28","36","34","60","51","29","37","31","36"
"310M500US21980","Fallon, NV Micro Area","24259","*****","20883","*****","17762","60","593","74","923","98","676","154","16","20","41","59","872","186","20","28","852","188","3376","*****","2025","320","6","12","195","140","0","24","0","24","942","294","208","100","121","83","87","64"
"310M500US22020","Fargo, ND-MN Metro Area","240421","*****","232780","*****","206517","111","12124","378","2544","356","5850","499","118","90","128","108","5499","688","22","27","5477","687","7641","*****","4956","524","149","119","270","153","73","96","3","8","1266","380","924","337","313","140","611","265"
"310M500US22060","Faribault-Northfield, MN Micro Area","66185","*****","60805","*****","54429","48","3756","96","231","51","1399","129","30","31","32","33","928","175","27","27","901","173","5380","*****","2252","384","9","15","34","31","12","19","26","38","2372","379","675","324","369","248","306","188"
"310M500US22100","Farmington, MO Micro Area","66643","*****","65594","*****","61158","27","2923","162","217","97","344","87","13","22","6","10","933","204","81","46","852","196","1049","*****","728","186","37","50","48","47","0","27","0","27","154","138","82","89","65","86","17","18"
"310M500US22140","Farmington, NM Metro Area","126515","*****","100847","*****","48320","139","853","135","48083","416","809","66","76","73","238","133","2468","466","45","52","2423","453","25668","*****","17840","1011","188","169","2050","545","175","222","0","28","4032","684","1383","363","632","231","751","279"
"310M500US22180","Fayetteville, NC Metro Area","519101","*****","456459","*****","247318","264","164556","1180","9628","480","10163","527","1116","146","1636","382","22042","1330","422","236","21620","1327","62642","*****","31771","1339","4498","709","923","319","410","242","335","183","19470","1276","5235","657","1582","327","3653","546"
"310M500US22220","Fayetteville-Springdale-Rogers, AR Metro Area","514259","*****","430191","*****","374043","293","12707","478","5348","581","15981","610","6989","564","1424","629","13699","1052","296","147","13403","1055","84068","*****","53143","2036","428","151","624","222","242","145","0","28","26807","1958","2824","532","1566","405","1258","388"
"310M500US22260","Fergus Falls, MN Micro Area","58195","*****","56178","*****","53870","12","806","93","280","62","348","62","2","3","14","9","858","124","9","8","849","124","2017","*****","1374","160","64","67","9","8","0","20","0","20","552","144","18","9","5","6","13","8"
"310M500US22280","Fernley, NV Micro Area","54380","*****","45074","*****","40722","157","402","154","1374","172","707","150","91","71","235","198","1543","248","0","30","1543","248","9306","*****","5543","752","56","75","93","63","0","30","2","4","2958","698","654","277","268","136","386","244"
"310M500US22300","Findlay, OH Micro Area","75837","*****","71692","*****","67509","91","1178","183","53","47","1467","133","0","27","109","91","1376","230","21","36","1355","226","4145","*****","2304","412","80","70","21","28","0","27","0","27","1146","240","594","298","296","168","298","288"
"310M500US22340","Fitzgerald, GA Micro Area","17033","*****","15992","*****","9511","21","6236","186","0","21","117","139","0","21","0","21","128","105","0","21","128","105","1041","*****","652","241","0","21","0","21","0","21","0","21","346","229","43","46","14","21","29","38"
"310M500US22380","Flagstaff, AZ Metro Area","141274","*****","121343","*****","76361","207","1576","226","36395","443","2638","234","235","43","176","140","3962","559","134","155","3828","571","19931","*****","13972","773","166","88","1109","363","128","119","0","29","3408","550","1148","384","363","291","785","312"
"310M500US22420","Flint, MI Metro Area","407875","*****","393848","*****","295468","274","79700","1053","1313","283","4182","303","33","32","420","248","12732","984","254","212","12478","983","14027","*****","9428","589","1362","418","80","56","29","51","94","80","1668","413","1366","308","636","201","730","268"
"310M500US22500","Florence, SC Metro Area","205502","*****","200477","*****","108483","74","86403","434","454","140","2036","215","126","47","178","108","2797","476","83","133","2714","474","5025","*****","3736","394","337","190","62","63","21","37","0","30","638","302","231","139","73","87","158","120"
"310M500US22520","Florence-Muscle Shoals, AL Metro Area","147327","*****","143294","*****","121244","63","18197","343","682","214","852","88","113","68","133","93","2073","436","22","23","2051","435","4033","*****","2481","317","271","224","0","28","0","28","0","28","958","245","323","190","271","185","52","59"
"310M500US22540","Fond du Lac, WI Metro Area","102597","*****","97313","*****","91936","60","1441","230","472","85","1272","237","26","34","169","212","1997","311","100","119","1897","318","5284","*****","3296","504","7","7","50","60","3","4","3","4","1620","543","305","159","157","91","148","137"
"310M500US22580","Forest City, NC Micro Area","66599","*****","63658","*****","55473","25","6338","375","298","104","282","88","16","19","71","113","1180","356","15","25","1165","355","2941","*****","2317","320","17","29","0","29","0","29","0","29","479","290","128","133","77","109","51","77"
"310M500US22620","Forrest City, AR Micro Area","25900","*****","24557","*****","10353","24","13764","109","74","47","160","28","37","59","0","22","169","86","28","29","141","87","1343","*****","277","177","81","54","23","31","0","22","0","22","653","226","309","215","206","158","103","109"
"310M500US22660","Fort Collins, CO Metro Area","344786","*****","305100","*****","284755","233","3210","299","1727","249","7433","426","261","50","409","216","7305","600","176","65","7129","609","39686","*****","30202","1111","177","126","934","366","113","72","0","28","4620","760","3640","671","1482","338","2158","524"
"310M500US22700","Fort Dodge, IA Micro Area","36545","*****","34707","*****","31849","16","1707","142","115","38","501","16","5","6","9","13","521","149","6","9","515","149","1838","*****","1274","190","20","22","4","5","0","21","0","21","412","169","128","61","65","41","63","49"
"310M500US22780","Fort Leonard Wood, MO Micro Area","52425","*****","46546","*****","36370","27","5586","319","462","104","1267","269","303","84","57","68","2501","429","26","48","2475","428","5879","*****","3301","493","293","210","28","40","49","61","87","101","1493","403","628","267","155","112","473","258"
"310M500US22800","Fort Madison-Keokuk, IA-IL-MO Micro Area","58989","*****","57442","34","54943","11","1076","128","99","59","348","77","0","28","6","10","970","152","9","11","961","153","1547","34","1221","132","0","28","6","8","0","28","6","8","194","115","120","55","57","33","63","43"
"310M500US22820","Fort Morgan, CO Micro Area","28517","*****","18211","*****","16595","15","1038","117","53","34","152","63","50","66","0","22","323","92","15","15","308","91","10306","*****","8724","509","0","22","61","48","0","22","0","22","862","372","659","250","459","202","200","137"
"310M500US22840","Fort Payne, AL Micro Area","71310","*****","60934","*****","57359","33","1021","118","766","244","86","77","150","115","20","33","1532","285","0","28","1532","285","10376","*****","3565","703","18","21","75","95","0","28","411","455","6116","736","191","141","171","140","20","37"
"310M500US22860","Fort Polk South, LA Micro Area","49646","*****","45029","*****","34780","10","7125","143","598","118","927","136","204","40","65","62","1330","201","40","34","1290","202","4617","*****","2853","487","169","110","44","46","118","85","0","27","1133","425","300","123","178","103","122","60"
"310M500US22900","Fort Smith, AR-OK Metro Area","249777","*****","224492","*****","184001","104","10337","451","10859","478","7357","301","88","32","244","173","11606","794","148","155","11458","786","25285","*****","8455","1057","285","221","612","292","43","42","15","23","14299","1145","1576","364","887","273","689","242"
"310M500US23060","Fort Wayne, IN Metro Area","406305","*****","377793","*****","307332","190","42167","1013","699","170","14283","509","137","54","566","170","12609","1203","500","332","12109","1214","28512","*****","19351","903","768","300","129","107","21","35","21","17","6351","801","1871","473","936","247","935","372"
"310M500US23140","Frankfort, IN Micro Area","32273","*****","27155","*****","26509","28","216","85","53","60","113","33","33","44","19","24","212","96","9","15","203","93","5118","*****","3049","526","52","92","5","8","0","25","20","29","1948","525","44","32","23","21","21","24"
"310M500US23180","Frankfort, KY Micro Area","72938","*****","70833","*****","62237","58","5332","428","40","51","969","151","45","62","134","130","2076","449","33","33","2043","449","2105","*****","756","162","24","43","14","15","7","14","0","27","1105","189","199","112","175","104","24","40"
"310M500US23240","Fredericksburg, TX Micro Area","26459","*****","20327","*****","19765","53","21","22","85","84","32","28","0","25","28","47","396","92","18","21","378","89","6132","*****","4300","572","8","14","769","489","0","25","0","25","643","303","412","270","67","94","345","265"
"310M500US23300","Freeport, IL Micro Area","45093","*****","43306","*****","37180","63","4334","268","79","63","382","40","0","24","73","62","1258","278","14","22","1244","277","1787","*****","1522","200","0","24","4","6","0","24","0","24","102","63","159","193","20","19","139","196"
"310M500US23340","Fremont, NE Micro Area","36665","*****","31947","*****","30679","53","278","101","154","88","129","86","60","56","33","53","614","164","0","21","614","164","4718","*****","4039","343","72","109","205","149","0","21","0","21","364","220","38","47","4","6","34","46"
"310M500US23380","Fremont, OH Micro Area","59029","*****","53171","*****","49816","57","1741","226","148","92","183","138","12","20","64","57","1207","276","3","4","1204","276","5858","*****","4018","424","25","24","16","17","40","43","0","27","1301","364","458","202","322","156","136","96"
"310M500US23420","Fresno, CA Metro Area","984521","*****","462157","*****","289650","412","44209","1047","4651","567","99480","1025","1207","204","1732","641","21228","1636","851","318","20377","1614","522364","*****","350335","4319","2573","419","7005","1257","2377","498","413","347","140505","4458","19156","1538","8391","888","10765","1206"
"310M500US23460","Gadsden, AL Metro Area","102748","*****","98766","*****","80001","47","15861","309","377","174","764","97","24","33","53","47","1686","355","0","28","1686","355","3982","*****","2026","406","469","286","204","115","0","28","0","28","1128","350","155","82","100","82","55","44"
"310M500US23500","Gaffney, SC Micro Area","56895","*****","54416","*****","41408","27","11394","358","59","62","332","49","25","32","16","23","1182","349","10","15","1172","350","2479","*****","1566","379","27","37","54","75","0","30","0","30","629","283","203","145","143","115","60","75"
"310M500US23540","Gainesville, FL Metro Area","323799","*****","293120","*****","209741","383","57164","657","893","131","16468","426","159","35","915","457","7780","725","133","88","7647","716","30679","*****","24845","748","707","254","229","168","46","41","0","32","2117","436","2735","520","999","247","1736","463"
"310M500US23580","Gainesville, GA Metro Area","198667","*****","142258","*****","120829","112","14059","413","304","150","3538","227","12","16","238","130","3278","465","33","32","3245","469","56409","*****","49281","1039","286","225","154","118","0","31","25","38","5772","936","891","310","636","293","255","201"
"310M500US23620","Gainesville, TX Micro Area","40041","*****","32772","*****","30166","9","1121","158","278","96","344","69","24","34","54","70","785","193","0","29","785","193","7269","*****","6553","282","4","6","42","41","0","29","7","13","316","196","347","266","16","24","331","265"
"310M500US23660","Galesburg, IL Micro Area","50508","*****","47599","*****","41855","50","4281","179","85","61","554","59","0","27","78","79","746","194","0","27","746","194","2909","*****","1364","283","204","100","169","231","0","27","0","27","1017","335","155","78","107","69","48","36"
"310M500US23700","Gallup, NM Micro Area","72438","*****","62118","*****","6259","36","409","16","53246","789","711","80","30","21","60","53","1403","793","35","56","1368","786","10320","*****","4167","717","65","60","1731","568","118","126","0","28","2950","629","1289","495","571","322","718","365"
"310M500US23780","Garden City, KS Micro Area","40657","*****","21078","*****","17802","46","1022","148","125","48","1461","113","0","22","13","25","655","175","0","22","655","175","19579","*****","15650","722","146","99","25","38","63","67","0","22","3268","689","427","287","109","87","318","266"
"310M500US23820","Gardnerville Ranchos, NV Micro Area","48132","*****","42024","*****","38877","25","357","92","818","145","791","157","86","23","43","41","1052","232","0","27","1052","232","6108","*****","4027","503","7","10","133","63","88","78","66","65","1477","438","310","151","137","85","173","139"
"310M500US23860","Georgetown, SC Micro Area","61952","*****","60050","*****","39733","77","19115","348","48","34","317","61","0","30","94","70","743","366","10","18","733","366","1902","*****","381","218","34","54","0","30","0","30","0","30","1338","288","149","166","144","166","5","8"
"310M500US23900","Gettysburg, PA Metro Area","102470","*****","95203","*****","91205","58","1317","175","74","62","717","131","0","24","75","60","1815","234","60","40","1755","231","7267","*****","3833","438","151","101","55","55","15","24","0","24","2665","436","548","241","443","229","105","85"
"310M500US23940","Gillette, WY Micro Area","61930","*****","57639","91","55222","118","195","72","407","238","351","179","84","117","13","22","1367","313","0","28","1367","313","4291","91","3347","453","1","2","306","341","0","28","2","4","303","183","332","182","233","160","99","113"
"310M500US23980","Glasgow, KY Micro Area","53920","*****","52423","72","49191","27","1677","189","81","64","188","141","0","27","0","27","1286","233","0","27","1286","233","1497","72","1129","182","26","45","0","27","0","27","0","27","150","124","192","117","150","99","42","66"
"310M500US24020","Glens Falls, NY Metro Area","125892","*****","122555","*****","117152","56","2487","196","362","98","1004","102","43","59","80","50","1427","241","27","32","1400","242","3337","*****","1986","271","310","101","8","10","8","8","0","28","626","212","399","138","188","105","211","121"
"310M500US24060","Glenwood Springs, CO Micro Area","76981","*****","58383","*****","55535","183","451","203","231","148","929","251","21","38","181","184","1035","291","18","22","1017","291","18598","*****","11637","1174","9","21","187","129","6","10","9","14","6404","1186","346","182","181","123","165","130"
"310M500US24100","Gloversville, NY Micro Area","53646","*****","51984","*****","49727","27","1063","182","153","82","417","80","7","14","0","28","617","219","20","27","597","220","1662","*****","913","205","56","48","56","65","0","28","0","28","444","185","193","122","80","83","113","88"
"310M500US24140","Goldsboro, NC Metro Area","123603","*****","109078","*****","66033","141","37509","603","375","88","1479","230","49","54","137","121","3496","664","76","86","3420","670","14525","*****","12688","591","157","136","0","29","9","15","4","7","1249","488","418","232","262","197","156","108"
"310M500US24180","Granbury, TX Micro Area","58318","*****","51086","*****","49117","9","441","241","517","273","411","122","37","44","0","32","563","278","6","9","557","277","7232","*****","6406","404","25","33","137","153","0","32","9","14","481","311","174","114","121","92","53","68"
"310M500US24220","Grand Forks, ND-MN Metro Area","101745","*****","96688","*****","86181","215","3255","349","2194","203","2264","138","414","344","252","225","2128","332","6","5","2122","332","5057","*****","3154","327","72","55","216","96","10","15","6","7","1307","387","292","131","64","42","228","121"
"310M500US24260","Grand Island, NE Metro Area","75480","*****","57982","*****","54186","63","1560","209","248","57","715","93","143","129","91","79","1039","189","8","14","1031","191","17498","*****","10873","1045","178","159","111","77","11","13","72","65","5892","993","361","193","214","150","147","104"
"310M500US24300","Grand Junction, CO Metro Area","151218","*****","129230","*****","123063","88","890","182","1009","307","1403","198","162","57","98","74","2605","413","51","37","2554","415","21988","*****","19100","604","130","118","306","147","8","14","51","71","1530","411","863","321","446","222","417","227"
"310M500US24330","Grand Rapids, MN Micro Area","45141","*****","44467","*****","41415","28","220","62","1621","156","192","56","3","4","30","39","986","166","5","4","981","166","674","*****","462","81","2","4","52","60","0","18","0","18","51","36","107","57","59","38","48","40"
"310M500US24340","Grand Rapids-Kentwood, MI Metro Area","1062392","*****","960472","*****","833189","243","68125","1046","2473","301","27401","637","250","97","852","249","28182","1241","696","329","27486","1225","101920","*****","58191","2449","2851","519","1228","397","266","146","71","55","30428","2478","8885","878","4256","614","4629","746"
